num,name,index,desc
44.02.03,Педагогика дополнительного образования,128,обучает воспитывает детей младше семи учит ребят различать цифры буквы геометрические формы подготовки школе организует детские спектакли экскурсии игры дети разносторонне развивались создает дружелюбную атмосферу дети учиться расти комфорте безопасности общается родителями воспитанием обучением ребенка дошкольный педагог проводит занятие тему круг показывает разные круги рисунках реальных предметах помочь детям узнать геометрической фигуре свойствах дети играть гимнастическими обручами рассматривать карточки иллюстрациями кругов рисовать бумаге лепить круги пластилина занятия дошкольный педагог проводит выставку показывает родителям работу дети усваивают основные свойства круга готовятся важным школьным дисциплинам математике геометрии физике обучает детей языку письму чтению другим школьным предметам планирует уроки готовится объяснить материал детям новые знания помогает развиваться следит успехами проверяет домашние задания контрольные определить насколько дети поняли материал общается родителями курсе успехов проблем детей учитель работает школе класс учеников началом каждого учебного учитель разрабатывает учебный план какие школьные предметы ведет часов учебный проводит уроки классе объясняет новые темы убедиться ученики понимают материал регулярно проверяет знания учитель замечает учеников трудности обучении организовать дополнительные занятия учитель проводит экзамены контрольные оценить знания внеучебное готовит учебные материалы общается родителями родительских собраниях создает учебную программу онлайн-курсов составляет план уроков придумывает домашние задания разрабатывает план онлайн-уроков график проведения ученики успевали запомнить информацию выполнить домашние задания готовит насыщенные уроки различными уровнями сложности ученики обучаться темпе сопровождает учеников процессе обучения мотивирует объясняет непонятные темы отвечает вопросы помогает задания проводит контрольные тесты анализирует результаты следить прогрессом учеников представим разработчик онлайн-курсов составляет английского языка продумывает передать знания мотивировало учиться записывает уроки разные темы знакомство людьми туризм еда спорт разработчик онлайн-курсов составляет план обучения включает лекции задания знание грамматики видео английском языке домашние задания тесты контрольные разнообразие заданий поможет будущим ученикам теорию применить практике разработчик подготавливает платформу обучения проводить занятия общаться учениками видеосвязи чатах
44.02.01,Дошкольное образование,129,обучает воспитывает детей младше семи учит ребят различать цифры буквы геометрические формы подготовки школе организует детские спектакли экскурсии игры дети разносторонне развивались создает дружелюбную атмосферу дети учиться расти комфорте безопасности общается родителями воспитанием обучением ребенка дошкольный педагог проводит занятие тему круг показывает разные круги рисунках реальных предметах помочь детям узнать геометрической фигуре свойствах дети играть гимнастическими обручами рассматривать карточки иллюстрациями кругов рисовать бумаге лепить круги пластилина занятия дошкольный педагог проводит выставку показывает родителям работу дети усваивают основные свойства круга готовятся важным школьным дисциплинам математике геометрии физике
44.02.02,Преподавание в начальных классах,130,обучает детей языку письму чтению другим школьным предметам планирует уроки готовится объяснить материал детям новые знания помогает развиваться следит успехами проверяет домашние задания контрольные определить насколько дети поняли материал общается родителями курсе успехов проблем детей учитель работает школе класс учеников началом каждого учебного учитель разрабатывает учебный план какие школьные предметы ведет часов учебный проводит уроки классе объясняет новые темы убедиться ученики понимают материал регулярно проверяет знания учитель замечает учеников трудности обучении организовать дополнительные занятия учитель проводит экзамены контрольные оценить знания внеучебное готовит учебные материалы общается родителями родительских собраниях
37.05.02,Психология служебной деятельности,131,создает учебную программу онлайн-курсов составляет план уроков придумывает домашние задания разрабатывает план онлайн-уроков график проведения ученики успевали запомнить информацию выполнить домашние задания готовит насыщенные уроки различными уровнями сложности ученики обучаться темпе сопровождает учеников процессе обучения мотивирует объясняет непонятные темы отвечает вопросы помогает задания проводит контрольные тесты анализирует результаты следить прогрессом учеников представим разработчик онлайн-курсов составляет английского языка продумывает передать знания мотивировало учиться записывает уроки разные темы знакомство людьми туризм еда спорт разработчик онлайн-курсов составляет план обучения включает лекции задания знание грамматики видео английском языке домашние задания тесты контрольные разнообразие заданий поможет будущим ученикам теорию применить практике разработчик подготавливает платформу обучения проводить занятия общаться учениками видеосвязи чатах
38.03.03,Управление персоналом,132,создает учебную программу онлайн-курсов составляет план уроков придумывает домашние задания разрабатывает план онлайн-уроков график проведения ученики успевали запомнить информацию выполнить домашние задания готовит насыщенные уроки различными уровнями сложности ученики обучаться темпе сопровождает учеников процессе обучения мотивирует объясняет непонятные темы отвечает вопросы помогает задания проводит контрольные тесты анализирует результаты следить прогрессом учеников представим разработчик онлайн-курсов составляет английского языка продумывает передать знания мотивировало учиться записывает уроки разные темы знакомство людьми туризм еда спорт разработчик онлайн-курсов составляет план обучения включает лекции задания знание грамматики видео английском языке домашние задания тесты контрольные разнообразие заданий поможет будущим ученикам теорию применить практике разработчик подготавливает платформу обучения проводить занятия общаться учениками видеосвязи чатах
18.03.01,Химическая технология,133,разрабатывает технологию производства ищет способы улучшить разрабатывает стандарты качества безопасности продукции процесса производства следит соблюдением ищет способы уменьшить затраты денег материалов человеческих сил изготовление продукции компьютерные программы смоделировать процесс производства способы улучшить инженер-технолог работает заводе переработке нефти производит бензин технолог заметил обновления инструкций рабочие завода начали допускать мелкие ошибки инженер проанализировал ситуацию понял сложных длинных этапов производства решил автоматизировать производство сократить число ошибок инженерами спроектировал новые аппараты анализа качества топлива автоматизировал производство помощью специального оборудования программ ввода новой системы инженер-технолог протестировал эффективность обучил сотрудников завода новым методам трудиться гораздо легче работники проводят диспетчерской наблюдают показателями приборов компьютерах
18.05.02,Химическая технология материалов современной энергетики,134,разрабатывает технологию производства ищет способы улучшить разрабатывает стандарты качества безопасности продукции процесса производства следит соблюдением ищет способы уменьшить затраты денег материалов человеческих сил изготовление продукции компьютерные программы смоделировать процесс производства способы улучшить инженер-технолог работает заводе переработке нефти производит бензин технолог заметил обновления инструкций рабочие завода начали допускать мелкие ошибки инженер проанализировал ситуацию понял сложных длинных этапов производства решил автоматизировать производство сократить число ошибок инженерами спроектировал новые аппараты анализа качества топлива автоматизировал производство помощью специального оборудования программ ввода новой системы инженер-технолог протестировал эффективность обучил сотрудников завода новым методам трудиться гораздо легче работники проводят диспетчерской наблюдают показателями приборов компьютерах
18.05.01,Химическая технология энергонасыщенных материалов и изделий,135,разрабатывает технологию производства ищет способы улучшить разрабатывает стандарты качества безопасности продукции процесса производства следит соблюдением ищет способы уменьшить затраты денег материалов человеческих сил изготовление продукции компьютерные программы смоделировать процесс производства способы улучшить инженер-технолог работает заводе переработке нефти производит бензин технолог заметил обновления инструкций рабочие завода начали допускать мелкие ошибки инженер проанализировал ситуацию понял сложных длинных этапов производства решил автоматизировать производство сократить число ошибок инженерами спроектировал новые аппараты анализа качества топлива автоматизировал производство помощью специального оборудования программ ввода новой системы инженер-технолог протестировал эффективность обучил сотрудников завода новым методам трудиться гораздо легче работники проводят диспетчерской наблюдают показателями приборов компьютерах
38.02.01,Экономика и бухгалтерский учет (по отраслям),136,помогает клиентам оплачивать товары принимает выдает сдачу работает деньгами кассовым аппаратом сканирует товар проверяет качество продукции замену считает общую стоимость товаров помощью компьютера принимает оплату клиента виде наличных банковской карты семьей пошли магазин соберете продуктовую корзину придете кассу встретит кассир работает компьютером специальным сканером считывает штрихкоды товаров кассир просканирует товары компьютер подсчитает сумму специалист сообщит денег заплатить кассир примет оплату наличными банковской картой составляет документы налоговой начисляет зарплаты сотрудникам следит документах ошибок считает доходы расходы компании денег остается оплаты расходов составляет отчеты доходах расходах компании компьютерной программе изучает финансовые документы проверяет правильно заполнены занимается продажей фруктов овощей бухгалтер правильно учитывает финансовые потоки подсчитывает денег получила продажи фруктов потратила закупку овощей оплату аренды магазина бухгалтер работает компьютерной программе вносит данные финансовых операциях анализирует данные помочь руководству правильные решения бухгалтер заметит покупать фрукты овощи порекомендует компании закупать продуктов расходы
38.01.03,Контролер банка,137,помогает клиентам оплачивать товары принимает выдает сдачу работает деньгами кассовым аппаратом сканирует товар проверяет качество продукции замену считает общую стоимость товаров помощью компьютера принимает оплату клиента виде наличных банковской карты семьей пошли магазин соберете продуктовую корзину придете кассу встретит кассир работает компьютером специальным сканером считывает штрихкоды товаров кассир просканирует товары компьютер подсчитает сумму специалист сообщит денег заплатить кассир примет оплату наличными банковской картой
38.01.02,"Продавец, контролер-кассир",138,помогает клиентам оплачивать товары принимает выдает сдачу работает деньгами кассовым аппаратом сканирует товар проверяет качество продукции замену считает общую стоимость товаров помощью компьютера принимает оплату клиента виде наличных банковской карты семьей пошли магазин соберете продуктовую корзину придете кассу встретит кассир работает компьютером специальным сканером считывает штрихкоды товаров кассир просканирует товары компьютер подсчитает сумму специалист сообщит денег заплатить кассир примет оплату наличными банковской картой
43.02.06,Сервис на транспорте (по видам транспорта),139,помогает клиентам оплачивать товары принимает выдает сдачу работает деньгами кассовым аппаратом сканирует товар проверяет качество продукции замену считает общую стоимость товаров помощью компьютера принимает оплату клиента виде наличных банковской карты семьей пошли магазин соберете продуктовую корзину придете кассу встретит кассир работает компьютером специальным сканером считывает штрихкоды товаров кассир просканирует товары компьютер подсчитает сумму специалист сообщит денег заплатить кассир примет оплату наличными банковской картой
43.01.05,Оператор по обработке перевозочных документов на железнодорожном транспорте,140,помогает клиентам оплачивать товары принимает выдает сдачу работает деньгами кассовым аппаратом сканирует товар проверяет качество продукции замену считает общую стоимость товаров помощью компьютера принимает оплату клиента виде наличных банковской карты семьей пошли магазин соберете продуктовую корзину придете кассу встретит кассир работает компьютером специальным сканером считывает штрихкоды товаров кассир просканирует товары компьютер подсчитает сумму специалист сообщит денег заплатить кассир примет оплату наличными банковской картой
23.01.09,Машинист локомотива,141,управляет поездом безопасную перевозку пассажиров грузов подготавливает поезд рейсу проверяет работу двигателя состояние вагонов проверяет исправность тормозного оборудования проверяет свободность железнодорожного пути следит сигналами семафоров безопасность пассажиров следит правильным закрытием открытием дверей соблюдает расписание принимает решения скорости движения поезда едешь поезде города безопасность комфорт твоей поездки отвечает машинист поезда рейсом проверяет работу оборудования садится кабину управления начинает движение машинист поезда обязательно следит сигнальными знаками соблюдает правила движения возникают неисправности двери закрывается поезд остановился машинист принимает необходимые меры связывается членами экипажа диспетчерским центром машинист завершит смену поезд прибудет пункт назначения
23.01.03,Автомеханик,142,перевозит людей грузы назначенному маршруту управляет автомобилем проводит рулем специализируется направлений дальнобойщик перевозит грузы города страны таксист возит пассажиров маршрутам водитель общественного транспорта едет заданному маршруту перевозит сотни пассажиров планирует маршруты попасть нужное быстро безопасно проверяет техническое состояние машины заправляет топливом меняет масло классом едешь экскурсию автобусе водитель работу утром проверил автобус убедился двигатель работает двери открываются закрываются фары светят ярко подготовил маршрут карте прибыли назначения быстрее поездки водитель следит дорожными знаками ограничениями скорости попасть аварию подвергнуть пассажиров опасности ремонтирует обслуживает автомобили проверяет работу двигателя меняет масло фильтры диагностирует неисправности машинах устраняет меняет детали запчасти вышли строя обслуживает тормозную систему рулевое управление семьей готовитесь долгому путешествию автомобиле поездки автомобиль сломался отправить проверку автомеханику специалист быстро проведет диагностику помощью специальных приборов сканеров автомеханик найдет неисправности устранит автомобиле безопасно ездить специалист особенности каждой марки машины подбирает ремонта необходимые запчасти
23.01.04,Водитель городского электротранспорта,143,перевозит людей грузы назначенному маршруту управляет автомобилем проводит рулем специализируется направлений дальнобойщик перевозит грузы города страны таксист возит пассажиров маршрутам водитель общественного транспорта едет заданному маршруту перевозит сотни пассажиров планирует маршруты попасть нужное быстро безопасно проверяет техническое состояние машины заправляет топливом меняет масло классом едешь экскурсию автобусе водитель работу утром проверил автобус убедился двигатель работает двери открываются закрываются фары светят ярко подготовил маршрут карте прибыли назначения быстрее поездки водитель следит дорожными знаками ограничениями скорости попасть аварию подвергнуть пассажиров опасности
25.02.08,Эксплуатация беспилотных авиационных систем,144,управляет беспилотниками дронами квадрокоптерами запускает дроны доставить товары собрать информацию местности планирует маршрут следит движением дрона помощи специальных программ прикрепленной дрону камере обслуживает ремонтирует беспилотные устройства готовы работе оператору поручили помощью дронов осмотреть растут посевы полях введет специальную программу координаты поля отправит беспилотный аппарат нужную точку дрон оснащен камерой приборами позволяют собирать информацию растений почвы поле помощью камеры специалист сделает фотографии видео высокого помогут оценить состояние растений поле оператор проследит беспилотный аппарат летел нужном направлении необходимые снимки перестанет оператор момент изменить настройки программы направить аппарат обратно базу диагностики ремонта
24.03.02,Системы управления движением и навигация,145,управляет беспилотниками дронами квадрокоптерами запускает дроны доставить товары собрать информацию местности планирует маршрут следит движением дрона помощи специальных программ прикрепленной дрону камере обслуживает ремонтирует беспилотные устройства готовы работе оператору поручили помощью дронов осмотреть растут посевы полях введет специальную программу координаты поля отправит беспилотный аппарат нужную точку дрон оснащен камерой приборами позволяют собирать информацию растений почвы поле помощью камеры специалист сделает фотографии видео высокого помогут оценить состояние растений поле оператор проследит беспилотный аппарат летел нужном направлении необходимые снимки перестанет оператор момент изменить настройки программы направить аппарат обратно базу диагностики ремонта
24.03.04,Авиастроение,146,управляет беспилотниками дронами квадрокоптерами запускает дроны доставить товары собрать информацию местности планирует маршрут следит движением дрона помощи специальных программ прикрепленной дрону камере обслуживает ремонтирует беспилотные устройства готовы работе оператору поручили помощью дронов осмотреть растут посевы полях введет специальную программу координаты поля отправит беспилотный аппарат нужную точку дрон оснащен камерой приборами позволяют собирать информацию растений почвы поле помощью камеры специалист сделает фотографии видео высокого помогут оценить состояние растений поле оператор проследит беспилотный аппарат летел нужном направлении необходимые снимки перестанет оператор момент изменить настройки программы направить аппарат обратно базу диагностики ремонта
24.05.05,Интегрированные системы летательных аппаратов,147,управляет беспилотниками дронами квадрокоптерами запускает дроны доставить товары собрать информацию местности планирует маршрут следит движением дрона помощи специальных программ прикрепленной дрону камере обслуживает ремонтирует беспилотные устройства готовы работе оператору поручили помощью дронов осмотреть растут посевы полях введет специальную программу координаты поля отправит беспилотный аппарат нужную точку дрон оснащен камерой приборами позволяют собирать информацию растений почвы поле помощью камеры специалист сделает фотографии видео высокого помогут оценить состояние растений поле оператор проследит беспилотный аппарат летел нужном направлении необходимые снимки перестанет оператор момент изменить настройки программы направить аппарат обратно базу диагностики ремонта
24.05.06,Системы управления летательными аппаратами,148,управляет беспилотниками дронами квадрокоптерами запускает дроны доставить товары собрать информацию местности планирует маршрут следит движением дрона помощи специальных программ прикрепленной дрону камере обслуживает ремонтирует беспилотные устройства готовы работе оператору поручили помощью дронов осмотреть растут посевы полях введет специальную программу координаты поля отправит беспилотный аппарат нужную точку дрон оснащен камерой приборами позволяют собирать информацию растений почвы поле помощью камеры специалист сделает фотографии видео высокого помогут оценить состояние растений поле оператор проследит беспилотный аппарат летел нужном направлении необходимые снимки перестанет оператор момент изменить настройки программы направить аппарат обратно базу диагностики ремонта
25.03.03,Аэронавигация,149,управляет беспилотниками дронами квадрокоптерами запускает дроны доставить товары собрать информацию местности планирует маршрут следит движением дрона помощи специальных программ прикрепленной дрону камере обслуживает ремонтирует беспилотные устройства готовы работе оператору поручили помощью дронов осмотреть растут посевы полях введет специальную программу координаты поля отправит беспилотный аппарат нужную точку дрон оснащен камерой приборами позволяют собирать информацию растений почвы поле помощью камеры специалист сделает фотографии видео высокого помогут оценить состояние растений поле оператор проследит беспилотный аппарат летел нужном направлении необходимые снимки перестанет оператор момент изменить настройки программы направить аппарат обратно базу диагностики ремонта
24.03.01,Ракетные комплексы и космонавтика,150,управляет беспилотниками дронами квадрокоптерами запускает дроны доставить товары собрать информацию местности планирует маршрут следит движением дрона помощи специальных программ прикрепленной дрону камере обслуживает ремонтирует беспилотные устройства готовы работе оператору поручили помощью дронов осмотреть растут посевы полях введет специальную программу координаты поля отправит беспилотный аппарат нужную точку дрон оснащен камерой приборами позволяют собирать информацию растений почвы поле помощью камеры специалист сделает фотографии видео высокого помогут оценить состояние растений поле оператор проследит беспилотный аппарат летел нужном направлении необходимые снимки перестанет оператор момент изменить настройки программы направить аппарат обратно базу диагностики ремонта
23.01.17,Мастер по ремонту и обслуживанию автомобилей,151,ремонтирует обслуживает автомобили проверяет работу двигателя меняет масло фильтры диагностирует неисправности машинах устраняет меняет детали запчасти вышли строя обслуживает тормозную систему рулевое управление семьей готовитесь долгому путешествию автомобиле поездки автомобиль сломался отправить проверку автомеханику специалист быстро проведет диагностику помощью специальных приборов сканеров автомеханик найдет неисправности устранит автомобиле безопасно ездить специалист особенности каждой марки машины подбирает ремонта необходимые запчасти
08.03.01,Строительство,152,следит техническим состоянием автотранспорта автопарке отвечает автосервисе организует техническое обслуживание автомобилей автопарке разрабатывает схемы графики движения автотранспортных средств проводит мероприятия обновлению состава автомобилей автобусов грузовиков фур разрабатывает стандарты правила проведению технического обслуживания ремонта автомобилей работает экспедиторами организовать доставку товаров городе организовать движение автобусов инженер обслуживанию автотранспорта составляет график движения автобусов разрабатывает оптимальный маршрут учитывает движения транспортные средства приходили опозданий инженер следит автопарк хорошем техническом проверяет автобусы работают исправно ломаются организует инженер обслуживанию заботится автопарк современным безопасным следит старые автобусы вовремя заменяли новые
35.03.06,Агроинженерия,153,следит техническим состоянием автотранспорта автопарке отвечает автосервисе организует техническое обслуживание автомобилей автопарке разрабатывает схемы графики движения автотранспортных средств проводит мероприятия обновлению состава автомобилей автобусов грузовиков фур разрабатывает стандарты правила проведению технического обслуживания ремонта автомобилей работает экспедиторами организовать доставку товаров городе организовать движение автобусов инженер обслуживанию автотранспорта составляет график движения автобусов разрабатывает оптимальный маршрут учитывает движения транспортные средства приходили опозданий инженер следит автопарк хорошем техническом проверяет автобусы работают исправно ломаются организует инженер обслуживанию заботится автопарк современным безопасным следит старые автобусы вовремя заменяли новые
43.03.01,Сервис,154,следит техническим состоянием автотранспорта автопарке отвечает автосервисе организует техническое обслуживание автомобилей автопарке разрабатывает схемы графики движения автотранспортных средств проводит мероприятия обновлению состава автомобилей автобусов грузовиков фур разрабатывает стандарты правила проведению технического обслуживания ремонта автомобилей работает экспедиторами организовать доставку товаров городе организовать движение автобусов инженер обслуживанию автотранспорта составляет график движения автобусов разрабатывает оптимальный маршрут учитывает движения транспортные средства приходили опозданий инженер следит автопарк хорошем техническом проверяет автобусы работают исправно ломаются организует инженер обслуживанию заботится автопарк современным безопасным следит старые автобусы вовремя заменяли новые
